tema,pavadinimas,tekstas,url
veidai,Pikul ir Dirkstys perrašė taisykles: kaip „cringe“ tapo naująja Lietuvos socialine valiuta,"Dar vakar jie buvo vadinami marginalais ar praeities šešėliais, tačiau šiandien pupytės, pupytės ritmu šoka visa Lietuva. Nuo pašaipių komentarų iki masinės psichozės - Dominyko Dirksčio ir Oksanos Pikul tandemas sukūrė virusinį sprogimą, kuris perrašė pramogų pasaulio taisykles. Kas sieja UTMA ringo chuliganą, boksininką-šoumeną Dominyką Dirkstį ir ilgametę pramogų pasaulio ikoną Oksaną Pikul ? Iš pirmo žvilgsnio tai - nesuderinami pasauliai, tačiau jų susidūrimas sukėlė tai, ką komunikacijos specialistai vadina tobuląja audra. Tai nebuvo atsitiktinis kadrų rinkinys socialiniuose tinkluose, o preciziškai veikiantis mechanizmas, išnaudojantis giliausias vartotojų psichologines spragas. Viskas prasidėjo nuo lengvos ironijos ir cringe jausmo, stebint Dirksčio provokacijas bei Pikul sugrįžimą prie savo muzikinių šaknų. Tačiau šiandien matome transformaciją į kolektyvinės elgsenos efektus ( collective behavior effects ), kai dalyvavimas šiame virtualiame šokyje tapo socialine norma. Jei nesi nufilmavęs savo pupytės versijos, tu tiesiog neegzistuoji dabartinėje dėmesio ekonomikoje ( attention economy ). Stebėdami šį procesą, matome klasikinį perėjimą iš individualaus skepticizmo į informacinės kaskados efektą ( information cascade ). Pradinė auditorijos reakcija buvo gynybinė - pašaipa tarnavo kaip filtras, tačiau Dominyko ir Oksanos duetas sugebėjo šį negatyvą konvertuoti į įsitraukimą. Šioje dinamikoje suveikė naujumo efektas (novelty effect), sumaišytas su stipria nostalgija. Pikul figūra čia veikia kaip pažįstamumo efektas ( familiarity effect ) - ji yra stabilus viešumo polius, o Dirkstys įneša chaotišką, bet magnetišką energiją. Kartu jie suformavo ne tiesiog turinį, o socialinį ritualą, kuriame vartotojas pradeda aktyviai įsitraukti į procesą ir siekia gauti savo dopamino dozę per interakciją su žvaigžde, - sako Evelina Biliūnaitė, rašytoja bei komunikacijos strategė. Vienas esminių šio fenomeno variklių - seksualinio patrauklumo principas ( sex appeal ), pateiktas per provokuojančią amžiaus kontrasto prizmę. Vyresnės, patyrusios moters ir jaunesnio, fiziškai stipraus vyro dinamika vakarų popkultūroje nėra nauja - prisiminkime Kourtney Kardashian ir Travis Barker romaną, kuris iš esmės reabilitavo abiejų viešąjį įvaizdį. Dirkstys ir Pikul naudoja panašų kontrasto principą ( contrast principle ). Dirkstys, reprezentuojantis brutalią jėgą ir šiuolaikinį šoumeną, bei Pikul, išlaikanti glamūrinės moters statusą, sukuria seksualinę energiją kaip dėmesio katalizatorių. Tai nėra tik flirtas prieš kameras; tai statuso signalizavimas ( status signaling ), kur abu veikėjai demonstruoja savo galią skirtingose sferose. Jų lygiavertiškumas čia kritiškai svarbus: Dirkstys nėra tik priedas prie žvaigždės, o Pikul nėra tik scenarijaus dalis. Jie yra du lygiaverčiai prekės ženklai. Šio fenomeno stiprybė slypi ne tik veiksmuose, bet ir jų pateikime. Auditorija seka ne pavienius įvykius, o visą istoriją - nuo pirmų momentų iki viešų pasirodymų ir tolimesnių žingsnių. Tai klasikinis pasakojimo principas ( storytelling ), kuris sukuria įtampą ir laukimą. Prie to prisideda parasocialinė sąveika ( parasocial interaction ). Žiūrovui atrodo, kad jis pažįsta šiuos žmones, todėl atsiranda emocinis ryšys, kuris stiprina įsitraukimą. Šiame tandeme seksualinė energija tarnauja kaip pirminis kabliukas, tačiau giliau slepiasi parasocialinė sąveika ( parasocial interaction ). Gerbėjai jaučiasi turintys asmeninį ryšį su abiem veikėjais, nes jie abu atvirai komunikuoja savo pažeidžiamumą per humorą. Seksualinio patrauklumo principas ( sex appeal ) čia veikia ne tik kaip estetika, bet kaip galios žaidimas, kuris provokuoja minios psichologiją ( crowd psychology ). Žmonės stebi juos ne tik dėl to, kad jiems tai gražu ar patinka, bet dėl to, kad ši sąveika sukelia stiprius emocinio įsitraukimo mechanizmus ( emotional engagement mechanisms ), kurių neįmanoma ignoruoti racionaliais argumentais, - pastebi Evelina Biliūnaitė. Fenomeno sėkmę užtikrino tai, kad Oksana Pikul meistriškai išnaudojo socialinio įrodymo (social proof) koncepciją. Kiekvienas vartotojų sukurtas vaizdo įrašas su daina Pupytės buvo pastebėtas ir pasidalintas (repost) pačios atlikėjos. Tai sukūrė dopamino efektą (dopamine loop) - vartotojas gauna momentinį pripažinimą iš dešimtmečius žinomos žvaigždės, o tai skatina dar didesnį virusinio plitimo efektą (virality effect). Čia pasireiškia FOMO - baimė praleisti (fear of missing out). Kai tavo aplinkoje visi pradeda kartoti tuos pačius judesius ar cituoti Dirksčio frazes, nedalyvavimas tampa socialine išimtimi, o ne pasirinkimu. Tai - masinis įsitraukimas, kuris peržengia ekrano ribas ir tampa bendruomeniniu patyrimu. Pasakojimo principas (storytelling) šiame procese kuriamas čia ir dabar, be griežto scenarijaus, kas sukuria autentiškumo iliuziją. Mes stebime unikalų reiškinį, kai halo efektas (halo effect) persiduoda iš vieno herojaus kitam. Dirksčio auditorija - jauni, rėksmingi, kovos menų gerbėjai - susiduria su Pikul estetika, ir atvirkščiai. Tai nėra tiesiog auditorijų susiliejimas, tai naujos subkultūros gimimas. Svarbu suprasti, kad šis efektas išsilaiko dėl nuolatinio kontrasto tarp to, kas laikoma elitine komunikacija, ir to, ką mes matome jų profiliuose. Tai yra tikroji dėmesio ekonomika (attention economy), kurioje svarbiausia valiuta yra ne teigiamas vertinimas, o laikas, kurį vartotojas praleidžia analizuodamas jų santykį ar naujausią provokaciją, - sako Evelina Biliūnaitė. Galutinis šio dueto tikslas - ne tik peržiūros, bet ir naujo pramogų standarto formavimas Lietuvoje, kur riba tarp aukštosios ir žemosios kultūros nyksta. Dirkstys ir Pikul rodo, kaip tiksliai suvaldyti psichologiniai svertai gali paversti turinį kultiniu ir išlaikyti nuolatinį auditorijos dėmesį. Šis fenomenas veikia kaip pasakojimas (storytelling), tačiau svarbiausia - auditorija čia nebėra tik žiūrovas. Ji tampa dalimi. Kiekvienas komentaras, kiekvienas šokis, kiekvienas pasidalinimas yra šios istorijos tęsinys. Tai sukuria naują ryšio formą, kur žmonės įsitraukia ne tik dėl turinio, bet dėl galimybės būti matomiems ir priklausyti. Čia formuojasi parasocialinė sąveika (parasocial interaction), kuri dar labiau sustiprina įsitraukimą. Žmonės ne tik stebi - jie prisideda. Ir būtent tai padaro šį reiškinį tokį stiprų, nes jis auga ne nuo kūrėjų, o nuo pačios auditorijos, - apibendrina Evelina Biliūnaitė. Šis fenomenas nėra tik dviejų žmonių istorija. Jis parodo, kaip veikia mūsų dėmesys, mūsų smalsumas ir mūsų santykis su vieša erdve. Dirkstys ir Pikul sukūrė ne tik populiarumą - jie sukūrė situaciją, kurioje auditorija pati palaiko jų matomumą. Tai yra tikroji dėmesio ekonomika ( attention economy ), kur svarbiausia valiuta yra ne nuomonė, o įsitraukimas. Tai jau nebe jų istorija. Tai mūsų visų refleksas.",https://www.delfi.lt/veidai/zmones/pikul-ir-dirkstys-perrase-taisykles-kaip-cringe-tapo-naujaja-lietuvos-socialine-valiuta-120242534
veidai,Oksanos Pikul sužadėtuvių žiedo detektyvas: kur jis dingo?,"Prieš savaitę laiko Oksana Pikul pasipuošė Dominyko Dirksčio jai įteiktu vestuviniu žiedu. Jis, atrodo, iš tolo traukia smalsuolių žvilgsnius, tačiau patys akyliausi pastebėjo, kad verslininkė papuošalą nešioja ne visada. Imta domėtis, kur gi jos deimantas. Sekmadienį instagrame O. Pikul pasidalijo kadru, kuriame įamžinta kavinėje valganti pyragaitį. Dominyko akimis, - šalia nuotraukos rašė garsi verslininkė. Tačiau daugumai akys krypo į jos rankas, ant kurių turėjo būti sužadėtuvių žiedas. Panašu, kad ši nuotrauka sukėlė O. Pikul sekėjams klausimų, nes jo nesimatė. Vis dėlto vėliau pati O. Pikul sureagavusi į gautas žinutes dėl žiedo parašė, kad jį nešioja visada su savimi. Gaunu daug žinučių, kur žiedas. Matomai taip gavosi nuotrauka Dominykui. Visada vietoje, - rašė O. Pikul ir vėliau įkėlė dar vieną nuotrauką, kurioje matyti sužadėtuvių žeidas. Primename, kad prieš savaitę, kai į ringą žengė Dominykas Dirkstys, prieš kovą jis priklaupė ant kelio ir pasipiršo savo mylimajai Oksanai Pikul.",https://www.delfi.lt/veidai/zmones/oksanos-pikul-suzadetuviu-ziedo-detektyvas-kur-jis-dingo-120242450
veidai,Kaune – prabangos vakaras: sukosi ir išskirtinai pasipuošęs Žilvinas Grigaitis,"Mėlynas kilimas, prancūziška muzika ir kvapas, lydėjęs svečius dar ilgai po vakaro, - Kaune surengtas išskirtinis renginys iš karto leido suprasti, kad tai nepaprasta šventė. Nišinės parfumerijos ekspertės Kristinos Strolienės iniciatyva išskirtinai elegantiškai buvo paminėtas prancūzų prekių ženklo jubiliejus, kuris per pastaruosius dešimt metų subtiliai pakeitė lietuvių požiūrį į kasdienį ritualą - skalbimą. Vakaro nuotaiką sustiprino atlikėjos Ingridos Kazlauskaitės pasirodymas - balto viešbučio svečio chalato estetika, simbolizuojanti švarą, gaivą ir tylų komfortą, rafinuotos manieros bei prancūziškas Patrícios Kaas kūrinys Mademoiselle chante le blues subtiliai įtvirtino vakaro nuotaiką. Būtent tokia prancūziška elegancija, mėlynais atspalviais alsuojanti atmosfera lydėjo išskirtinį vakarą, skirtą vieno garsiausių prancūzų aukštosios parfumerijos skalbiklių prekių ženklo Antoine Parfums dešimtmečiui Lietuvoje paminėti, rašoma spaudos pranešime. Į Antoine Parfums dešimtmečio jubiliejų susirinko aukštosios parfumerijos gerbėjai ir estetikos mylėtojai. Pasak nišinės parfumerijos salono Krispo įkūrėjos ir vadovės K. Strolienės, šis laikotarpis žymi ne tik prekių ženklo atsiradimą salono asortimente, bet ir išskirtinę sėkmės istoriją Lietuvoje - aukštosios parfumerijos principais sukurti skalbikliai greitai pelnė klientų meilę ir tapo vieni atpažįstamiausių bei kopijuojamų šios kategorijos produktų šalyje. Jubiliejaus vakaro metu kviestiniams svečiams buvo pristatytas ir visiškai naujas, subtilaus, šilto vanilės aromato prancūzų aukštosios parfumerijos skalbiklis. Šio produkto gamyboje nenaudojami dažai, o natūrali jo spalva atsiskleidžia per jazminų žiedus ir vanilės ekstraktą, todėl kiekviena partija įgauna šiek tiek skirtingą atspalvį, priklausomai nuo sezono ir derliaus. Susirinkusiai bendruomenei gerai pažįstama šio prancūziško prekių ženklo filosofija - visi skalbikliai kuriami naudojant tik tikrus, prabangius ingredientus, tuos pačius, kurie pasitelkiami ir aukštosios parfumerijos kūriniuose. Atsisakant sintetinių kvapų, aromatas audiniuose išlieka ilgai ir natūraliai, subtiliai lydėdamas kasdienybę. Kūrybinis tikslas čia paprastas ir kartu rafinuotas - kad kūnas ir drabužiai derėtų kvapais, kurtų vientisą pojūtį. Produktai supilstyti į elegantiškus stiklinius butelius, kurie tampa ne tik funkcionaliu kasdienybės elementu, bet ir estetiška vonios kambario detale, atspindinčia sąmoningą, tvarų gyvenimo būdą, - pasakoja K. Strolienė. Pasak K. Strolienės, per dešimt metų Lietuvoje kvapiųjų skalbimo priemonių buvo sunaudota daugiau nei 204 tūkstančiai litrų - beveik 205 tonos. Tai yra apie 170 tūkstančių elegantiškai kvepiančių ir laimingų Krispo bendruomenės narių. Daugeliui šių skalbiklių kvapas tapo kasdienybės dalimi. Šie produktai tiesiog tekėjo ir tebeteka - neturėdami lygių rinkoje. Kad ir kiek būtų bandoma kopijuoti, nieko panašaus nėra, nes šiuose kvapiuose skalbikliuose susijungia prabanga ir kasdienis patogumas. Prancūziška elegancija, subtilios kvapų kompozicijos ir aukštos kokybės sudėtis suteikia audiniams ne tik švaros pojūtį, bet ir ilgai išliekantį aromatą. Per šį dešimtmetį taip pat parduota daugiau nei 36 tūkstančiai kvepalų buteliukų, iš kurių net 23 672 skirti moterims. Švelnūs, geidulingi, tačiau lengvi aromatai kuriami galvojant apie tai, kad kvapas būtų ne atskiras akcentas, o natūralus kasdienybės pratęsimas - kai kūnas ir drabužiai kvepia viena nata, - sako K. Strolienė. Anot iškilmingo vakaro šeimininkės Kristinos Strolienės, talentingi kūrėjai dažnai jaučia būsimas tendencijas ir imasi kurti produktus gerokai anksčiau, nei jos tampa plačiai atpažįstamos. Taip nutiko ir su kvapiaisiais skalbikliais - išskirtinė, vanilės aromatu papildyta formulė buvo pradėta kurti dar prieš dvejus metus, nuosekliai ją tobulinant ir ieškant balanso tarp gylio bei lengvumo. Šiandien, pasak jos, vadinamieji gastronominiai kvapai tapo tikra sensacija, todėl subtili vanilė iš Madagaskaro neabejotinai taps vienu paklausiausių aromatų. Kristina Strolienė taip pat atkreipia dėmesį į augantį kvapiųjų kūno priežiūros priemonių populiarumą. Ne visi žmonės mėgsta kvėpintis, tačiau odos drėkinimas yra kasdienis ritualas, kuris, papildytas subtiliu aromatu, tampa dar viena patirties forma. Tokie kremai leidžia kvapui lydėti žmogų tyliai ir natūraliai - ne dominuojant, o harmoningai įsiliejant į kasdienybę. Tai - tobulas gaminys, - šypsodamasi priduria ilgamečiais partneriais besidžiaugianti K. Strolienė.",https://www.delfi.lt/veidai/zmones/kaune-prabangos-vakaras-sukosi-ir-isskirtinai-pasipuoses-zilvinas-grigaitis-120242421
veidai,Mantui Bertuliui – rimti nemalonumai Vilniaus oro uoste: atvyko policija,"Keliautojas ir prodiuseris Mantas Bertulis socialiniuose tinkluose pasidalijo nemalonia situacija, kurią sukėlė radinys jo kuprinėje. Pasirodo, dėl to, kas buvo rasta, vyras buvo sulaikytas Vilniaus oro uoste . Apie tai jis papasakojo savo Instagram paskyroje, teigdamas, kad ši patirtis tapo pamoka tiek apie oro uostų saugumą, tiek apie asmeninį išsiblaškymą. Šiandien galėjau įsitikinti dviem dalykais: kokia gera patikra ir apsauga yra Vilniaus oro uoste ir koks aš esu kaušas . Na, antrasis gal ir taip buvo seniai žinomas faktas, bet bent jau neužleisiu didžiausio kaušo titulo niekam. Nors Samoškinis (beje, su gimtadieniu!) vos atskridęs į Japoniją ir pametęs pasą jau kėsinosi į šią poziciją. O kas gi šiandien man nutiko? Eilinis kartas VNO, kurie šiemet man jau tapo antrais namais. Mano kuprinė buvo sulaikyta papildomai patikrai. Galvojau, vėl prisikabins prie šampūno ar power banko. Pasirodo, ne - kuprinėje rado kulką, - stebėjosi jis. Vėliau M. Bertulis paaiškino, kaip ši situacija apskritai galėjo susiklostyti. Pasirodo, viskas prasidėjo dar anksčiau - kelionės JAV metu, kur jis pirmą kartą lankėsi šaudykloje. Ir iš karto grįžo prisiminimai į vasario 7 dieną, kai Čikagos lietuviai nusivedė mane pirmą kartą gyvenime į šaudyklą. Nelabai man ten sekėsi. Tos begalės valandų, paauglystėje praleistų prie Counter-Strike, nelabai davė naudos realiame gyvenime. Vietiniai sako: gal nori lauktuvėms pasiimti tuščią tūtėlę ir vieną pilną. Iki dabar nežinau, ar ten buvo tikra kulka, ar ne (laukiam ekspertizės). Na, aišku, kad noriu. Įsimečiau ją į kuprinę ir pamiršau. Nuo to laiko turėjau dar 12 skrydžių per 7 skirtingus oro uostus. Įdomiausia, kad du iš jų buvo per tą patį VNO - į Frankfurtą ir Stambulą - ir niekas nieko nesakė. Skraidžiau ir į Ameriką, ir jos viduje, ir į Italiją. Niekam neužkliuvo. Iki šiandien, - tęsė Mantas. Galiausiai jis papasakojo apie patikros kulminaciją ir pasekmes. Nors situacija buvo rimta, viskas baigėsi gana sėkmingai. Iš karto suveikė visi saugumo algoritmai. Aišku, buvau nuodugniai patikrintas - kas yra normalu. Teko net išsirengti iki apatinių, rašyti pasiaiškinimą kaip senais gerais mokyklos laikais ir laukti policijos pareigūnų. Saugumo darbuotojai sakė, kad skrydį į Oslą jau galiu pamiršti, nebent įvyks stebuklas. Ačiū aviacijos dievams - tas stebuklas įvyko. Atvykę pareigūnai greitai atliko darbą, paėmė mano kontaktus, ir dabar lauksiu kvietimo į bylos nagrinėjimą. Sakė, gresia net baudžiamoji atsakomybė. Ačiū lėktuvui ir Ryanair, kad palaukė per visą oro uostą bėgančio, suprakaitavusio kaušo be kelnių diržo. Nebūkite kaip Bertulis. Būkite normalūs, - su humoru rašė jis.",https://www.delfi.lt/veidai/zmones/mantas-bertulis-buvo-sulaikytas-vilniaus-oro-uoste-120242422
veidai,Drąsu ar per daug? 57-erių Lucy Liu pasirodė su permatoma suknele,"Kino žvaigždė Lucy Liu tapo viena ryškiausių filmo Ir velnias dėvi Pradą 2 premjeros viešnių. Aktorė, kurios karjera tęsiasi jau ketvirtą dešimtmetį, renginyje vilkėjo visiškai permatomą suknelę. L. Liu (57), slapta prisijungusi prie 2006 metais pasirodžiusio hito tęsinio aktorių komandos, vilkėjo įspūdingą juodą suknelę, kuri beveik visiškai atidengė jos kūną. Tik strategiškai parinktos vietos buvo pridengtos kabančiais karoliukais. Šis drabužis - iš dizainerio Georges Hobeika 2026 metų rudens kolekcijos. L. Liu išgarsėjo dėl vaidmens seriale Ally McBeal, rodytame 1998-2002 metais. Ji buvo pasirinkta vaidinti filme Čiarlio Angelai. Nors pastaraisiais metais aktorė nepasirodė dideliuose kino hituose, ji išliko itin užimta - vien 2024 metais vaidino keturiuose filmuose ir dviejuose serialuose. Praėjusiais metais L. Liu atliko pagrindinį vaidmenį ir prisidėjo kaip prodiuserė filme Rosemead. Šiame filme ji įkūnija motiną, kuriai diagnozuota nepagydoma liga ir kuri augina problemų keliantį vaiką. Prieš vienuolika metų L. Liu nusprendė tapti vieniša mama pasitelkdama surogatinę motinystę. 2015 metais jai gimė sūnus Rockwellas. Aktorė paaiškino, kad tokį sprendimą priėmė nenorėdama stabdyti savo karjeros. Tuo metu dirbau ir nežinojau, kada galėsiu sustoti, - yra sakiusi ji apie savo pasirinkimą.",https://www.delfi.lt/veidai/uzsienio-zvaigzdes/drasu-ar-per-daug-57-eriu-lucy-liu-pasirode-su-permatoma-suknele-120240484
veidai,Pasklido kalbos apie įtampą Justino Timberlake’o santuokoje: žmona pateikė griežtą ultimatumą,"Pranešama, kad Jessicos Biel kantrybės taurė prisipildė - aktorė esą pateikė ultimatumą Justinui Timberlake'ui po pastaruoju metu vis dažniau jį lydinčių skandalų, tarp jų - sulaikymo dėl vairavimo išgėrus ir viešų incidentų, kurie, šaltinių teigimu, vis labiau žeidžia jų santuoką. Kaip rašo Page Six, Jessica savo vyrui Justinui Timberlake'ui pasakė, kad paliks jį, jei šis nesusitvarkys savo elgesio. Pasak naujo Daily Mail pranešimo, J. Biel pateikė ultimatumą, nes jai neva pabodo pastaruoju metu kylantys skandalai - tarp jų 2024 m. incidentas, kai atlikėjas buvo sulaikytas už vairavimą esant neblaiviam, bei viena jo garsiai nuskambėjusi kelionė į Las Vegasą. Šaltinio teigimu, jei 45-erių Timberlake'as dar kartą paslys, Biel, kuriai 44-eri, priims galutinį sprendimą. Ji jau nebeturi daug kantrybės, kad galėtų dar ištverti, - sakė šaltinis. Taip pat teigiama, kad Timberlake'as, su Biel auginantis du sūnus - 11-metį Silasą ir 5-metį Phineasą, - esą beveik niekada nebūna namuose, nors savo pasaulinį turą baigė praėjusių metų liepą. Ji viena rūpinasi vaikais ir pavargo nuo viešo pažeminimo, - teigė šaltinis. Atstovai tiek Biel, tiek Timberlake'o pusėje į žiniasklaidos užklausas neatsakė. Anksčiau, 2024 m. spalį, buvo pranešta, kad J. Biel tikrai nebuvo patenkinta tuo, jog jos vyras buvo sulaikytas už vairavimą apsvaigus. Tuomet šaltinis Page Six teigė, kad atlikėjas buvo sustabdytas po vakarienės su draugais, kai prie restorano budėjo policijos pareigūnai. Dainininkas vėliau pripažino kaltę ir pagal susitarimą turėjo viešai atsiprašyti prie teismo rūmų. Po kelių mėnesių, minėdama savo 44-ąjį gimtadienį, J. Biel užsiminė, kad jų santuokoje būna sunkių etapų. Dar vieni metai augant, tobulėjant ir kartais žengiant atgal kartu su tavimi, - rašė ji. Dar vieni metai juokiantis iš viso to.",https://www.delfi.lt/veidai/uzsienio-zvaigzdes/pasklido-kalbos-apie-itampa-justino-timberlake-o-santuokoje-zmona-pateike-griezta-ultimatuma-120242667
veidai,Po šaudynių Vašingtone – netikėta Dana White'o reakcija: buvo nuostabu,"Per šaudynių incidentą Vašingtone, kai ginkluotas vyras bandė patekti į Baltųjų rūmų korespondentų vakarienę, dauguma svečių slėpėsi ir patyrė šoką. Tačiau UFC vadovo Dana White'o reakcija įvykio metu ir po jo sukėlė nemažai nuostabos. Kasmetinis renginys, suburiantis su Baltųjų rūmų administracija susijusius žurnalistus, politikus ir žinomus visuomenės veikėjus, šiemet buvo sutrikdytas, kai ginkluotas vyras, turėjęs šaunamųjų ginklų ir peilių, bandė patekti į Washington Hilton viešbutyje vykusią vakarienę. Įtariamasis buvo sulaikytas Slaptosios tarnybos pareigūnų dar prieš jam patenkant į pagrindinę salę. Vis dėlto, faktas, kad ginkluotas asmuo sugebėjo taip priartėti prie renginio, kuriame dalyvavo prezidentas Donaldas Trumpas , pirmoji ponia Melania Trump , viceprezidentas J. D. Vance'as ir kiti aukšto rango pareigūnai, sukėlė rimtą susirūpinimą. Socialiniuose tinkluose netrukus pasirodė liudininkų pasakojimai ir vaizdai iš įvykio vietos - juose matyti, kaip politikai ir žurnalistai slepiasi po stalais, o iš renginio palydima ašarojanti Erika Kirk. Vis dėlto, ne visi reagavo vienodai. UFC vadovas Dana White'as, kuris taip pat dalyvavo vakarienėje, vėliau interviu JAV žiniasklaidai pateikė netikėtą savo įvykių versiją. Prasidėjo triukšmas. Stalai pradėjo virsti, žmonės bėgiojo su ginklais, šaukė: Gulkis!. Aš nesiguliau, - pasakojo jis. Dar labiau nustebino jo reakcija į pačią situaciją: Tai buvo velniškai nuostabu, aš tiesiog mėgavausi kiekviena akimirka. White'as taip pat teigė sėdėjęs visai netoli prezidento stalo, todėl galėjo aiškiai matyti, kaip Slaptosios tarnybos agentai tikrino patalpas ieškodami galimų užpuolikų. Tai buvo gana beprotiška, unikali patirtis. Sėdėjome visai priekyje, priešais prezidentą. Niekas nebuvo pargriautas, bet pareigūnai įbėgo ieškodami šaulio. Maniau, kad jis gali būti kažkur netoli mūsų, - sakė jis. Laimei, per incidentą nė vienas renginio dalyvis nenukentėjo. Prezidentas, pirmoji ponia ir kiti aukšti pareigūnai buvo saugiai evakuoti, o pareigūnai įsitikino, kad įtariamasis neturėjo bendrininkų. Remiantis JAV žiniasklaida, įtariamasis - 31 metų vyras iš Kalifornijos. Jis buvo apsistojęs tame pačiame viešbutyje ir, kaip manoma, galėjo taikytis į su administracija susijusius asmenis. Šiuo metu vyras sulaikytas ir jam pateikti kaltinimai dėl šaunamojo ginklo panaudojimo smurtinio nusikaltimo metu bei užpuolimo.",https://www.delfi.lt/veidai/uzsienio-zvaigzdes/po-saudyniu-vasingtone-netiketa-dana-white-o-reakcija-buvo-nuostabu-120242529
veidai,"Įskaitė, ką per šaudynių paniką Vašingtone ištarė Vance'as","Per iškilmingą Baltųjų rūmų korespondentų vakarienę Vašingtone nuaidėję šūviai sukėlė chaosą - aukščiausi JAV pareigūnai buvo skubiai evakuoti, o dabar paaiškėjo, kaip į situaciją reagavo viceprezidentas J. D. Vance'as . Incidentas įvyko šeštadienio vakarą viešbutyje, kuriame vyko kasmetinė Baltųjų rūmų korespondentų vakarienė. Renginyje dalyvavo prezidentas Donaldas Trumpas , pirmoji ponia Melania Trump ir daugybė aukšto rango pareigūnų. Staiga pasigirdo šūviai, o salėje kilus panikai slaptosios tarnybos agentai puolė saugoti politikus ir juos evakuoti. Liudininkų teigimu, svečiai slėpėsi po stalais, o pareigūnai šaukė apie pavojų. Tuo metu viceprezidentas J. D. Vance'as buvo vienas pirmųjų, kuriuos apsaugos darbuotojai skubiai išvedė iš salės. Kaip teigia profesionali lūpų skaitytoja Nicola Hickling, vienas apsaugos pareigūnas prie jo pribėgo šaukdamas: Bėk, po velnių, bėk. Pasak jos, Vance'as neslėpė esantis sutrikęs ir paklausė: Kas vyksta? Aš jau einu. Pareigūnai patvirtino, kad užpuolikas buvo ginkluotas šautuvu, pistoletu ir keliais peiliais. Per incidentą buvo sužeistas vienas slaptosios tarnybos agentas. Įtariamasis - 31 metų vyras iš Kalifornijos - buvo sulaikytas įvykio vietoje. Manoma, kad jis galėjo taikytis į aukščiausius JAV valdžios atstovus. Po incidento renginys buvo nutrauktas, o politikai saugiai išgabenti iš viešbučio.",https://www.delfi.lt/veidai/uzsienio-zvaigzdes/iskaite-ka-per-saudyniu-panika-vasingtone-istare-vance-as-120242489
veidai,Ruošiant Shakiros koncertą – tragedija: žuvo žmogus,"Sekmadienį Rio de Žaneire žuvo technikas, ruošęs sceną, kurioje šią savaitę įvyks nemokamas popmuzikos superžvaigždės Shakiros koncertas, pranešė valdžios institucijos ir renginio organizatoriai. Darbininkai jau keletą savaičių montuoja sceną Brazilijos miesto Kopakabanos paplūdimyje, kur gegužės 2 d. tikimasi sulaukti minios iš viso pasaulio atvyksiančių žmonių, norinčių pamatyti iš Kolumbijos kilusios ir šiuo metu su rekordus mušančiu turu po pasaulį gastroliuojančios dainininkės pasirodymą. Priešgaisrinės tarnybos pranešime nurodoma, kad vyras įstrigo keltuve ir patyrė sunkias kojų traumas. Darbininkams pavyko nelaimėlį išlaisvinti, jis buvo nugabentas į ligoninę, tačiau neišgyveno, pranešė valstybinė priešgaisrinė tarnyba (CBMERJ). Deja, technikas ligoninėje mirė, - teigiama koncerto organizatoriaus Bonus Track pranešime. Staiga nei iš šio, nei iš to pamatėme bėgančius žmones, o kai pažiūrėjome, visa konstrukcija jau gulėjo ant žemės, - naujienų agentūra AFP pasakojo 51-erių Antonio Marcos Ferreira dos Santos, kuris tuo metu buvo paplūdimyje. Žmonės sakė, kad po ja yra vyras. Žmonės puolė traukti jį lauk, - sakė jis.",https://www.delfi.lt/veidai/uzsienio-zvaigzdes/ruosiant-shakiros-koncerta-tragedija-zuvo-zmogus-120242381
veidai,Prabangiame bute nužudyta 27-erių Meksikos gražuolė: įtariamoji – anyta,"27-erių buvusi Meksikos grožio karalienė rasta nušauta prabangiame bute - pagrindine įtariamąja laikoma jos anyta, skelbia žiniasklaida. Carolina Flores Gomez buvo aptikta su šautine žaizda galvoje praėjusį ketvirtadienį savo bute viename turtingiausių Meksiko miesto rajonų, pranešė Meksikos naujienų portalas Reporte Indigo. Pareigūnai mano, kad 2017 metais Miss Teen Universe titulą pelniusi moteris galėjo būti nužudyta dar diena anksčiau. Įtarimų sukėlė ir tai, kodėl jos vyras Alejandro Gomez taip ilgai delsė pranešti apie nelaimę. Manoma, kad nusikaltimo metu jis buvo namuose kartu su savo motina Erika Maria, kuri šiuo metu laikoma pagrindine įtariamąja. Prabangaus gyvenamojo komplekso Polanco rajone, garsėjančiame saugumu ir aukštu pragyvenimo lygiu, darbuotojai nepranešė girdėję šūvių ar pastebėję įtartinos veiklos. Tuo metu kriminalistai kruopščiai tikrina butą, ieškodami įkalčių. Tuo tarpu gubernatorė Marina del Pilar Avila paragino kuo skubiau pradėti išsamų tyrimą. Nė vienas nusikaltėlis neturi likti nenubaustas. Šiuo sunkiu metu mūsų mintys yra su jos šeima, - žurnalistams sakė ji. Visuomeninės organizacijos ragina šį nusikaltimą tirti kaip femicidą. Ši byla dar kartą įžiebė diskusijas apie smurtą prieš moteris Meksikoje - oficialiais duomenimis, šalyje kasdien nužudoma apie 10 moterų, tačiau nuosprendžiais baigiasi vos 1 proc. tokių bylų.",https://www.delfi.lt/veidai/uzsienio-zvaigzdes/prabangiame-bute-nuzudyta-27-eriu-meksikos-grazuole-itariamoji-anyta-120241578
