tema,pavadinimas,tekstas,url
veidai,Žiauriai nužudyto Manto Sadausko kolegos atvėrė širdis: skaudūs įtarimai kilo nuo pirmų akimirkų,"Praėjusią savaitę Lietuvą sukrėtė kraupi istorija - Panevėžio rajone nužudytas 31 metų paramedikas Mantas Sadauskas . Žiauriu nusikaltimu įtariama vyro buvusi sutuoktinė, tituluota kultūristė Justina Gaigalaitė ir jos naujasis draugas. Savaitgalį, atsisveikindami su velioniu, M. Sadausko artimieji, draugai ir kolegos dalijosi jautriais prisiminimais, o kai kurie neslėpė - neva nuo pat pradžių turėjo įtarimų, kad šioje istorijoje neišvengiamai figūruos buvusios žmonos vardas. Pirmadienio vakarą laidoje KK2 parodytas reportažas iš atsisveikinimo su M. Sadausku, kuriame artimieji ir kolegos dalijosi skaudžiais prisiminimais. Velionio kolegės, sunkiai tvardydamos emocijas, atviravo apie pirmąsias mintis, sužinojus apie tragediją. Asmeniškai mano pirma mintis tokia ir buvo, kad Justina prikišusi nagus. Jis buvo užsiminęs, kad ten - konfliktai, viskas, - kalbėjo M. Sadausko kolegė Gitana. Jai antrino ir greitosios medicinos pagalbos darbuotoja Neringa. Pagalvojau tą patį - blogiausią, ką ir visi. Kodėl? Todėl, kad aplinkybės tokios jo asmeninio gyvenimo, - neslėpė ji. Dar viena kolegė, sunkiai tvardydama emocijas, žurnalistams kalbėjo apie negrįžtamą netektį ir prisipažino - jei galėtų, įtariamajai užduotų tik vieną klausimą. Manto jau nebėra ir nebebus. Visi tą supranta. Gerai yra bent tiek, kad už tai atsakingi asmenys yra sulaikyti. Aš užduočiau tai moteriai tik vieną klausimą - ar tu supranti, ką tu padarei savo vaikams, Justina? Ar supranti? - su ašaromis kalbėjo ji. Primename, kad sekmadienio popietę šios savaitės pradžioje žiauriai nužudytas M. Sadauskas atgulė amžinojo poilsio Raguvėlės kapinėse. Jo kapas liko nuklotas baltais gėlių žiedais, šalia kurių buvo matyti ir jautrūs šeimos žodžiai. Atsisveikinti su M. Sadausku susirinko būrys jo artimųjų, kolegų ir bičiulių. Vyro kapą nuklojus baltiems gėlių žiedams, šalia jų buvo galima matyti ir užrašus Ilsėkis ramybėje, Mantukui nuo GMP kolektyvo.",https://www.delfi.lt/veidai/ivairenybes/ziauriai-nuzudyto-manto-sadausko-kolegos-atvere-sirdis-skaudus-itarimai-kilo-nuo-pirmu-akimirku-120242691
veidai,Sulaikius Bertulį – griežtas Lietuvos oro uostų įspėjimas: įsidėmėkite,"Šis pirmadienis keliautojui ir prodiuseriui Mantui Bertuliui buvo itin nesėkmingas - vyras Vilniaus oro uoste buvo sulaikytas dėl netyčia kuprinėje likusios kulkos. Siekiant išvengti panašių situacijų, Lietuvos oro uostų atstovas spaudai Delfi skaitytojams primena apie draudžiamus daiktus, apie kuriuos kartais nė nesusimąstome.",https://www.delfi.lt/veidai/zmones/sulaikius-bertuli-grieztas-lietuvos-oro-uostu-ispejimas-isidemekite-120242556
veidai,"Viktorija Siegel – apie jai klijuojamą klaidingą etiketę: esu tokia, kokia esu","Garsi šalies verslininkė, nuomonės formuotoja Viktorija Siegel ryžosi itin atviram pokalbiui Viktorijos Macijauskienės Inner Minds tinklalaidėje. Ten moterys šnekučiavosi pačiomis įvairiausiomis, daugeliui moterų aktualiomis temomis, kartu atsigręždamos ir į klaidingas nuomones, kurios apie V. Siegel esą pasigirsta viešumoje. Instagrame pasirodžiusioje laidos iškarpoje V. Siegel apie klaidingus įsivaizdavimus ir tai, kaip jaučiasi pati, kalbėjo: Aš iš šono kai kam atrodau arogantiška. Bet aš manau, kad aš nesu arogantiška. Aš tiesiog esu tokia, kokia esu. Kartais aš tiesiog labai tiesmukiškai bendrauju, dėl to gali atrodyti, kad kažką per daug pasakai. Tokios vidinės stiprybės, pasitikėjimo savimi ir netgi savotiško atsparumo V. Siegel esą išmokė pats gyvenimas ir jame pasitaikiusios ne visada lengvos patirtys. Prieš metus aš jaučiausi gerai, tvirtai, bet toli gražu ne taip, kaip dabar. Dabar pas mane visiška vidinė harmonija, ramybė. Aš visą savo praeitį traktuoju kaip labai geras pamokas ir savęs auginimą. Tie, kas yra šalia manęs, man tikrai ne kartą yra pasakę: Viktorija, tu labai paaugai per pastaruosius metus - tu užaugai kaip asmenybė, - laidoje taip pat kalbėjo garsi verslininkė. Primename, kad pastaruoju metu V. Siegel pamatyti įvairiose TV laidose ar išgirsti dalijant interviu galima tikrai retai. Tiesa, praėjusiais metais garsi moteris svečiavosi ir Delfi TV laidoje Nuogas pokalbis su Danieliumi Bunkumi - šį pokalbį žiūrėti galite čia:",https://www.delfi.lt/veidai/zmones/viktorija-siegel-apie-jai-klijuojama-klaidinga-etikete-esu-tokia-kokia-esu-120239837
veidai,Milijoninėse vestuvėse Prancūzijoje – būrys žvaigždžių: svarbų vaidmenį atliko ir Mantas Petruškevičius,"Pietų Prancūzijoje įvyko tikra žvaigždžių puota - itin prabangioje ceremonijoje susituokė garsus Kyjivo verslininkas, IT įmonės Spribe bendraįkūrėjas Niko Lomia ir ukrainiečių modelis Nika. Ši iškilminga šventė, apie kurią jau kalbama užsienio žiniasklaidoje, surengta istoriniame dvare su vaizdu į Viduržemio jūrą, o joje dalyvavo daugybė žinomų svečių ir pramogų pasaulio atstovų. Beje, svarbus vaidmuo ten teko ir garsiam mūsų tautiečiui, floristui Mantui Petruškevičiui . Kaip skelbia užsienio žiniasklaida, šios įspūdingos meilės šventės vedėju tapo rusų šou verslo pasaulio atstovas Maksimas Galkinas - pranešama, kad jo vakaro honoraras siekė apie 130 tūkst. JAV dolerių. Tarp kviestinių svečių buvo ir prieštaringai vertinamas Rusijos dainininkas Valerijus Meladzė , kuris atliko žinomiausius savo kūrinius. Šaltinių teigimu, jo pasirodymas kainavo apie 170 tūkst. dolerių. Didžiausia vakaro staigmena esą tapo pasaulinio lygio žvaigždės Ricky Martino pasirodymas. Neoficialiais duomenimis, jo honoraras galėjo siekti net 1,5 mln. dolerių. Nors oficialus svečių sąrašas nebuvo paskelbtas, socialiniuose tinkluose pasirodžiusios nuotraukos leidžia manyti, kad šventėje galėjo dalyvauti daugybė garsių žmonių. Šventės akimirkomis dalijosi ir jos dekoru besirūpinęs Mantas Petruškevičius: Jaunikis Niko Lomia yra gruzinų kilmės verslininkas, kartu su partneriais Kyjive įkūręs IT įmonę, besispecializuojančią internetinių žaidimų kūrime, rašo užsienio žiniasklaida. Nuotaka anksčiau dirbo modeliu Charkive ir dalyvavo Mis Ukraina konkurse.",https://www.delfi.lt/veidai/uzsienio-zvaigzdes/milijoninese-vestuvese-prancuzijoje-burys-zvaigzdziu-svarbu-vaidmeni-atliko-ir-mantas-petruskevicius-120242686
veidai,"Dirkstys pasakė, ką iš tiesų galvoja apie Maslobojevą","Neseniai įvykusiame UTMA 18 renginyje paaiškėjo netikėta žinia - jau rudenį kovai vienas prieš kitą į ringą žengs Sergejus Maslobojevas ir jaunosios kartos kovotojas Dominykas Dirkstys . Atrodo, kad šio momento publika išties nekantriai laukia - bilietai į renginį šluojami masiškai, audrų netrūksta ir socialiniuose tinkluose. Tiesa, jų pakurstyti nevengia ir pats Dirkstys. Neseniai socialiniuose tinkluose D. Dirkstys pasidalijo iškarpa iš interviu, kuriame jau džiaugiamasi artėjančio UTMA 19 turnyro jėga - organizacijos viešųjų ryšių specialistas tada pasakojo, kad bilietai į renginį šiuo metu šluojami tiesiog masiškai, o perkamumas esą jau muša visus rekordus. Atrodo, pats kovotojas dėl to nesigėdija prisiimti laurų sau pačiam. Instagram istorijose D. Dirkstys rėžė: Dėl pardavimų yra momentas, kai turi prisiimti villain rolę. Maslobojevas daug metų sakė ačiū, kad atėjot, bet niekada nekovojo pilnoje Žalgirio arenoje - to Lietuvoje dar nebuvo. Aš prisiėmiau tą vaidmenį. Ir žmogui, kurį gerbiu, pasakiau eik n**** - dėl vieno tikslo: kad tai įvyktų. Nes žinau, kas žmonėm patinka. Ir rugsėjį mes kovosim pirmą kartą Lietuvos kovinio sporto istorijoje pilnoje Žalgirio arenoje. Nes aš nepabijojau būti tuo blogiuku ir priimti švilpimus, kad sukurčiau kažką didesnio. Publika neabejoja - S. Maslobojevo ir D. Dirksčio kova bus tikrai karšta. Tiesa, jaunajam kovotojui vakaras nusimato ne tik kovingas, bet ir ypatingas - neseniai pasklido žinia, kad tądien Dominykas ves Oksaną Pikul . Primename, kad paskutiniajame UTMA renginyje D. Dirkstys tūkstančių žmonių akivaizdoje Oksanai pasipiršo.",https://www.delfi.lt/veidai/zmones/dirkstys-pasake-ka-is-tiesu-galvoja-apie-maslobojeva-120242448
veidai,Princo Williamo ir Kate Middleton fotografas prabilo apie „nenormalų“ jų vaikų auklėjimą,"Nors informacija apie princo Williamo ir Kate Middleton vaikų asmeninį gyvenimą viešumoje pasirodo itin retai, ilgametis karališkosios šeimos fotografas Chrisas Jacksonas atveria užkulisius į jų unikalų augimo procesą. Pristatydamas savo naująją knygą Šiuolaikinis didingumas: Britanijos karališkoji šeima naujoje eroje, fotografas pasidalijo pastebėjimais apie tai, kaip princas George'as (12 m.), princesė Charlotte (11 m.) ir princas Louisas (7 m.) pradeda suvokti savo išskirtinę padėtį pasaulyje. Ch. Jacksonas, ne vieną dešimtmetį fiksuojantis svarbiausias monarchijos akimirkas, pastebi, kad vaikai jau pakankamai suaugę, jog suprastų - jų auklėjimas toli gražu nėra įprastas. Dalyvavimas tokiuose renginiuose kaip Trooping the Colour paradas ar kiti oficialūs vizitai, vaikams tampa aiškiu signalu, kad jų vaikystė skiriasi nuo bendraamžių. Pasak fotografo, vaikai pamažu perima tėvų laikyseną ir supranta, kad būti tūkstančių akių stebimiems nėra kasdieniška situacija, tačiau jie prie to prisitaiko stebėtinai natūraliai. Ypatingo fotografo dėmesio sulaukė princesė Charlotte, kurią jis apibūdina kaip miniatiūrinę Kate versiją. Ch. Jacksonas žavisi jos nepriekaištinga laikysena ir susikaupimu, ypač išskirdamas kadrą iš 2024 m. parado, kuriame mažoji princesė karietoje atrodo neįtikėtinai rimta ir brandi. Nors Charlotte bruožai dažnai lyginami su tėčio Williamo, fotografas pabrėžia, kad jos elgesys ir gebėjimas save pateikti viešumoje yra geriausias jos motinos pavyzdžio atspindys. Nepaisant griežto protokolo, karališkoje šeimoje netrūksta ir paprasto vaikiško džiugesio. Fotografas prisiminė itin juokingą akimirką, užfiksuotą per 2025 m. Pergalės dienos paradą. Kol pasaulis stebėjo iškilmingą ceremoniją, broliai ir sesuo nesulaikė juoko ir linksmai šaipėsi iš vyresniojo brolio George'o šukuosenos. Šis momentas Ch. Jacksonui priminė, kad už oficialių titulų slepiasi paprasta ir darni šeima, kurioje vaikai mėgaujasi bendravimu ir vienas kito draugija. Šiuo metu Velso princesė Kate Middleton itin rūpinasi vaikų ateitimi, kruopščiai rinkdama jiems tinkamiausias mokyklas ir stengdamasi išlaikyti sveiką balansą tarp jų viešų pareigų bei privataus gyvenimo. Ch. Jacksono nuomone, šie vaikai po truputį tampa naujosios eros veidais, mokydamiesi derinti vaikišką nuoširdumą su būsimomis karališkosiomis pareigomis.",https://www.delfi.lt/veidai/uzsienio-zvaigzdes/princo-williamo-ir-kate-middleton-fotografas-prabilo-apie-nenormalu-ju-vaiku-auklejima-120234661
veidai,Valujavičiui vėjas nebaisus: pats vienas nuo kelio patraukė medį,"Lietuvoje šiuo metu orai tikrai nelepina - pučia labai stiprus vėjas, o temperatūra išlieka gana žema. Dėl tokių sąlygų kai kuriose vietovėse neatlaikė ir medžiai. Vis dėlto panašu, kad keliautojui Aurimui Valujavičiui gamtos išdaigos nebaisios. Savo ryžtą jis pademonstravo keliaudamas po Lietuvą, kai visiškai netikėtai jo kelią užtvėrė nuvirtęs medis. Užuot skambinęs pagalbai ar laukęs, kol situacija bus išspręsta, vyras nusprendė imtis veiksmų pats. Instagram paskyroje paskelbtame vaizdo įraše matyti, kaip A. Valujavičius be didesnių sunkumų patraukia ant kelio nuvirtusį medį, taip atlaisvindamas pravažiavimą. Situaciją jis pakomentavo trumpai ir su šypsena: Sekmadienio vėjas niekadėjas. Primename, kad savaitgalį Lietuvoje vyravo itin permainingi orai - dangų dažnai dengė nepastovus debesuotumas, o daugelyje šalies vietovių gyventojai sulaukė ne tik trumpalaikio sniego, bet ir pavasariui nebūdingų reiškinių. Remiantis meteo.lt duomenimis, daug kur kelis kartus trumpai pasnigo - krito šlapios snaigės ir sniego kruopos. Kai kur netgi nugriaudėjo perkūnija, kas šiuo metų laiku yra gana retas reiškinys. Be to, pūtė itin stiprus vėjas: daugelyje rajonų jo gūsiai siekė 15-20 m/s, o kai kur sustiprėjo net iki 23 m/s. Tokios oro sąlygos ne tik trikdė eismą, bet ir kėlė pavojų gyventojų saugumui, todėl specialistai ragina išlikti budriems.",https://www.delfi.lt/veidai/zmones/valujaviciui-vejas-nebaisus-pats-vienas-nuo-kelio-patrauke-medi-120242514
veidai,Nyderlandų karaliaus dienos minėjimas Vilniuje subūrė žinomus svečius,"Pirmadienio vakarą sostinėje vyko iš anksto suplanuotas Nyderlandų karaliaus dienos minėjimas. Į pobūvį susirinko garbūs svečiai , tarp kurių buvo ir daugybė žinomų veidų. Renginyje vyravo pakili ir šventiška nuotaika - svečiai bendravo neformalioje aplinkoje, dalijosi įspūdžiais, o vakaras tapo puikia proga susitikti skirtingų sričių atstovams. Tarp susirinkusiųjų buvo galima išvysti tiek politikos, tiek verslo, tiek kultūros pasaulio atstovus - jie mielai pozavo ir fotografams. Tradiciškai šiai progai būdingas simbolinis akcentas atsispindėjo ir svečių aprangoje. Kvietime išsakytas prašymas įvaizdyje panaudoti oranžinės spalvos detales neliko nepastebėtas - daugelis renginio dalyvių pasirinko subtilius, tačiau išraiškingus akcentus, taip pagerbdami Nyderlandų karališkąją tradiciją.",https://www.delfi.lt/veidai/zmones/nyderlandu-karaliaus-dienos-minejimas-vilniuje-subure-zinomus-svecius-120242704
veidai,Modesta Vžesniauskaitė pademonstravo tikrą eleganciją: sunku atitraukti akis,"Išskirtiniais įvaizdžiais garsėjanti Modesta Vžesniauskaitė šį savaitgalį dar kartą įrodė savo nepriekaištingą stiliaus pojūtį. Nors šįkart jos pasirinktas derinys buvo kiek subtilesnis nei įprastai, jis vis tiek neliko nepastebėtas ir traukė aplinkinių žvilgsnius. Garsi lietuvė dažniausiai savo kasdienybės akimirkomis ir dalyvavimu įvairiuose renginiuose dalijasi socialiniuose tinkluose, ypač Instagram paskyroje. Ten sekėjai gali išvysti ne tik jos stiliaus pasirinkimus, bet ir jaukias šeimos akimirkas su mažamečiais vaikais. Vis dėlto šįkart, panašu, kad ji laiką leido kiek kitaip - be vaikų, daugiau dėmesio skirdama sau ir savo įvaizdžiui. Tai išduoda ir jos pasirinktas elegantiškas, moteriškumą pabrėžiantis derinys, subtiliai išryškinęs natūralų grožį. Juoda, aptempta suknelė ant jos figūros atrodė tarsi pasiūta specialiai jai - pabrėžė siluetą ir suteikė rafinuotumo. Verta paminėti, kad tai ne užsienio mados namų kūrinys. Šį įspūdingą drabužį Modesta įsigijo iš LuPa Mo.",https://www.delfi.lt/veidai/zmones/modesta-vzesniauskaite-pademonstravo-tikra-elegancija-sunku-atitraukti-akis-120242496
veidai,Nesantaika tarp Lilo ir Innomine bei OG Version: kas nutiko?,"Savaitgalį Lilas ir Innomine savo gerbėjams pristatė kūrinį, kuriame apdainavo OG Version per M.A.M.A. apdovanojimus grupės nariams mestas replikas dėl kuriamos neva serialams skirtos muzikos. Į tai akimirksniu sureagavo ir pats OG Version. Sekmadienį Lilas ir Innomine pristatė kūrinį Labubu, kuriame apdainuotas OG Version. Jeigu be skandalų? Jei be fonogramos? Jei bent sakinuką vieną rišlų ar įmanoma? Kas nutiko, Labubu, ko tau neramu taip? Kas nutiko, Labubu, negi tai iš kvailumo tik? Nežinai kas per hiphopas, tu nesupranti tipo? Mes dėdės iš kurių nuomojies mašinas klipam, mes priežastis pirma ir paskutinė, balvone, dėl ko vardas tavo skambės stadione, - skamba žodžiai Lilo ir Innomine dainoje. Į tokį grupės narių pareiškimą netrukus sureagavo ir OG Version, pristatęs savo kūrinį Lilas ir be nuomonės. Tiesa, panašu, kad kūrinys, kuriame skamba kur kas aštesnės replikos Lilo ir Innomine aplinkai, sulaukė daug kritikos iš OG Version gerbėjų. Tau gi sakė nesivelt, atrodo, kad tu debilas . Būsiu aš didesnis, o ne Lilas, ne kaip Innomine, girdėjau domina tave ten mergos kominės. Tada su***o patį tave iki būsenos ten kominės. Tipo veidai visuomenės, už Ukrainą ar už ką tu niūchas , p*****s , g******s . Gal dar paliečiam ir žmonas? - repavo OG Version. Akimirksniu po juo pasipylė ir kritikos negailintys komentarai: Gal ir gerai kad tą studiją atėmė iš tavęs; Nežinau kaip veikia šitie dalykai jūsų pasaulyje, bet paklausius abu gabalus labai jaučiasi, kuris yra kūrėjas, o kuris niuchas iš Šilainių; Pas Lilą nei vieno rusiško keiksmažodžio nebuvo, o čia kas penktas žodis. Daug ką parodo...; Pavydžiu žmonėm kurie neklausė šito gabalo. Sekmadienį į Lilo ir Innomine instagrame paviešintas žinutes apie naują kūrinį, kurį įkvėpė OG Version keiksmai per M.A.M.A. apdovanojimus, sureagavo ir pats reperis. Jis teigė, kad grupė tokiu savo pareiškimu tik nori sulaukti dėmesio. Prieš kelis mėnesius nugriaudėję M.A.M.A. apdovanojimai neapsiėjo be skandalų. Hiphopo muzikos grupės apdovanojimą atsiėmę Lilas ir Innomine sulaukė OG Version replikų, į kurias galiausiai sureagavo šį sekmadienį. Delfi jau anksčiau rašė, kad šiais metais per M.A.M.A. apdovanojimus reperis OG Version svaidėsi užgauliomis replikomis ne tik priešais filmavimo kameras, bet ir socialiniuose tinkluose. Pretendavęs į Metų hip-hop muzikos grupės ar atlikėjo apdovanojimą, Dominykas Ježerys-OG Version greičiausiai tikėjosi ir atsiimti šį trofėjų. Vis dėlto jį pelnė Lilas ir Innomine. Šia proga OG Version savo instagramo istorijoje išreiškė asmeninę nuomonę. B***s čia, ne hip-hopas, - rėžė Dominykas. Paskui pasidalijo dar platesne nuomone: Serialų muzika k***a . O kur hip-hopas? Ir nors vasario mėnesį į tokias OG Version replikas Lilas ir Innomine nusprendė nereaguoti, šį sekmadienį grupė instagrame ir vėl priminė šiuos OG Version įrašus. Vėliau Lilas ir Innomine pasidalijo publikacijų antraštėmis, kurios buvo paviešintos po OG Version mestų replikų. Galiausiai grupės nariai kvietė savo gerbėjus pasiruošti popkornų ir laukti naujos dainos, kuri Youtube kanale buvo paviešinta sekmadienį, 19 val., kaip atsakas į OG Version žodžius. Į tokį netikėtą Lilo ir Innomine pareiškimą akimirksniu sureagavo ir OG Version. Instagrame jis pasidalijo keliais įrašais, kuriame išreiškė nuomonę, kad grupė tik nori sulaukti daugiau dėmesio. Ooo, cloutchaseriai . 19.02 pasiruoškit Estrella mėlynus, bus popkornų. Seni , jūs kol įkelsit, aš jum 3 dissus spėsiu parašyt, - rašė OG Version ir pasidalino šią situaciją aptariančiomis žinutėmis su atlikėju Proflame. M.A.M.A. apdovanojimų akimirkos - galerijose:",https://www.delfi.lt/veidai/muzika/nesantaika-tarp-lilo-ir-innomine-bei-og-version-kas-nutiko-120242553
laisvalaikis,90-metis Algirdas vairuoja loterijoje išloštą automobilį: pasisekė ir gyvenimas su ypatinga žmona,"Šešiasdešimt metų kartu nugyvenę panevėžiečiai Algirdas Stanislovas ir Janina Čyžiai tikina, kad pasirinkę vienas kitą tikrai neprašovė. Kaimo vakaruškose kritę vienas kitam į akį, ilgokai draugavę, dabar į devintą dešimtį įkopę sutuoktiniai džiaugiasi bendra laime. Jųdviejų sūnus Ričardas šypsosi sakydamas, kad iš tėčio ne kartą girdėjęs, jog gražuolę ilgakasę žmoną jaunystėje atkovojęs nuo kitų gerbėjų. Kautis būta dėl ko!",https://www.delfi.lt/gyvenimas/brandiems/90-metis-algirdas-vairuoja-loterijoje-islosta-automobili-pasiseke-ir-gyvenimas-su-ypatinga-zmona-120241596
laisvalaikis,Policija negalėjo rasti dingusios moters dėl labai redaguotų nuotraukų socialiniuose tinkluose,"Dėl naudojamų filtrų moters išvaizda paieškos skelbimuose gerokai skyrėsi nuo tikrosios, o tai suklaidino vietos gyventojus. Meksikoje moters dingimo byla sukėlė aktyvias diskusijas dėl filtrų ir nuotraukų redagavimo vaidmens socialiniuose tinkluose. Kaip rašo Oddity Central, perdėtas nuotraukų apdorojimas gerokai apsunkino policijos darbą, nes paviešintų nuotraukų vaizdas neatitiko realybės. Kalbama apie 30-metę Gresią Guadalupe Orantes Mendosą, kuri dingo balandžio 12-osios naktį Čiapaso valstijoje. Artimiesiems kreipusis į pagalbą, teisėsaugos pareigūnai aktyvavo Protocolo Alba - specialų greitojo reagavimo mechanizmą, skirtą dingusių moterų paieškai . Vykdydama šį protokolą, policija naudojo moters nuotraukas iš jos socialinių tinklų paieškos skelbimams kurti. Jie buvo platinami tiek internete, tiek tarp vietos gyventojų. Tačiau iškilo netikėta problema: dingusiosios pažįstami teigė, kad šiose nuotraukose ji atrodo visiškai kitaip. Situacijose, kai kiekviena valanda yra kritinė, teisingas asmens atpažinimas yra pagrindinis sėkmės veiksnys. Tačiau šiuo atveju per daug redaguoti vaizdai tik suklaidino žmones ir apsunkino moters identifikavimą. Socialiniuose tinkluose plito kritiški komentarai: vartotojai stebėjosi, kaip įmanoma rasti žmogų pagal nuotrauką su gausybe filtrų. Laimė, po kelių dienų moteris buvo rasta gyva. Ji aptikta greitkelyje tarp Okozokoutlos ir Hikipilo savivaldybių. Šiuo metu ji yra policijos priežiūroje, o dingimo aplinkybės neatskleidžiamos - vyksta tyrimas. Šis atvejis vėl iškėlė klausimą dėl socialinių tinklų nuotraukų naudojimo paieškos kampanijose. Nepaisant jų prieinamumo, ekspertai įspėja, kad perdėtas redagavimas gali ne padėti, o priešingai - sutrukdyti paieškoms. Saugumo konsultanto Davido Sausedo teigimu, Nacionalinė dingusių asmenų paieškos komisija jau anksčiau fiksavo šią problemą: medžiaga paieškos protokolams dažnai rengiama remiantis nuotraukomis su filtrais ar net naudojant dirbtinio intelekto įrankius, o tai mažina jų efektyvumą.",https://www.delfi.lt/gyvenimas/istorijos/policija-negalejo-rasti-dingusios-moters-del-labai-redaguotu-nuotrauku-socialiniuose-tinkluose-120242636
laisvalaikis,Ekspertė įvardijo didžiausią jaunimo klaidą renkantis karjerą,"Pastaruoju metu vis dažniau girdima jaunų žmonių frazė - dar nežinau, ką noriu veikti. Karjeros ir personalo valdymo ekspertė Audra Stankevičienė sako, kad pati ši būsena nėra problema. Problema atsiranda vėliau - kai šis nežinojimas per ilgai užsitęsia. Nežinoti yra normalu. Tačiau matau, kad vis dažniau ieškojimas, o iš to seka, ir karjeros pasirinkimas tiesiog atidedamas. Tada jis atsiranda ne iš aiškumo, o iš spaudimo - egzaminų, terminų ar aplinkos, - teigia A. Stankevičienė. Anot jos, šiandien vis dažniau kartojama mintis, kad jaunų žmonių nereikia spausti. Tačiau praktika rodo, kad vien palikti juos susigaudyti patiems taip pat nėra sprendimas. Kai jaunas žmogus pats nesirenka krypties, ji susiformuoja savaime įtakojama aplinkos. Pasirenka tai, kas tuo metu madinga arba kas atrodo saugiausia, ar ką supranta savo jaunatvišku požiūriu, ar kas tiesiog lengviausia. Vėliau atsiranda jausmas, kad einama ne tuo keliu, bet jau būna skirta per daug laiko, kad būtų lengva sustoti, - atsiųstame pranešime spaudai sako ekspertė. Šioje vietoje labai svarbų vaidmenį atlieka tėvai. Pasak A. Stankevičienės, didžioji dalis tėvų nuoširdžiai nori vaikams geriausio. Tačiau būtent čia ir slypi viena dažniausių klaidų. Tėvai dažnai remiasi savo patirtimi arba tuo, kas jiems atrodo saugu: stabilus darbas, aiški profesija, garantuotos pajamos. Tai suprantama. Bet tai nebūtinai sutampa su vaiko stiprybėmis ar interesais. Kitas variantas, kai tėvai duoda visišką laisvę rinktis ir tada dažnai vaikai renkasi tai, ką dabar supranta, bet neatžvelgdami į karjeros ateities perspektyvas, - teigia ji. Ji pastebi, kad dalis jaunų žmonių renkasi studijas ne todėl, kad jos jiems tinka, o todėl, kad jos ramina tėvus. Esu mačiusi ne vieną situaciją, kai jaunas žmogus pasirenka kryptį, kuri atrodo logiška ir teisinga, bet po kelių metų paaiškėja, kad jis ten nesijaučia savas. Tada prasideda karjeros keitimas, nusivylimas ir paieškos iš naujo, - sako A. Stankevičienė. Ekspertė pateikia ir konkretų pavyzdį iš savo praktikos. Vienuoliktokas, paklaustas, ką jau padarė, kad geriau suprastų savo kryptį, atsakė: dar nieko konkretaus, bet galvosiu kitais metais. Kitu atveju jauna moteris pasirinko studijas dėl tėvų rekomendacijų, tačiau vėliau suprato, kad ši sritis jai visiškai nepatinka. Tokios istorijos nėra išskirtinės. Jos kartojasi. Ir dažniausiai jos prasideda nuo to, kad sprendimas buvo atidėtas arba priimtas ne savo balsu, - teigia ji. Pasak ekspertės, svarbiausia suprasti, kad klaidos karjeros pasirinkime nėra didžiausia problema. Blogiausia ne suklysti. Blogiausia - nepradėti rinktis iš viso arba rinktis tik tai, kas atrodo paprasčiausia. Aiškumas neatsiranda iš galvojimo. Jis atsiranda iš veiksmo - kai kalbiesi, bandai, domiesi, išeini iš komforto zonos. Turiu pavyzdžių, kai moksleiviai ateina į karjeros konsultaciją jau dalyvavę įvairiose veiklose, paskaitose, atlikę testus, tačiau vis dar besiblaškantys. Tokiems vaikams karjeros konsultacija yra kaip visų taškų sudėliojimas į savo vietas, o tiems, kurie dar nieko nėra analizavę, tai būna pasirinkimų susiaurinimas, tačiau toliau vis tiek reikia įdėti darbo, kad tinkamai pasirinktų, - pabrėžia A. Stankevičienė. Ji taip pat atkreipia dėmesį, kad daug svarbių sprendimų gyvenime gimsta ne tada, kai žmogus jaučiasi visiškai pasiruošęs. Labai dažnai pradžia būna su abejonėmis. Tai normalu. Klausimas ne ar jau esi pasiruošęs, o ar jau ruošiesi, - sako ji. Ekspertės teigimu, tėvų vaidmuo šiame procese yra esminis, tačiau jis turėtų būti kitoks nei dažnai įsivaizduojama. Vaikui nereikia, kad už jį būtų nuspręsta. Jam reikia, kad būtų padėta mąstyti. Kad būtų užduoti klausimai, kurie padeda pažinti save, o ne duoti atsakymą, - teigia A. Stankevičienė. Jos teigimu, ilgalaikėje perspektyvoje didžiausią naudą sukuria ne teisingas pirmas pasirinkimas, o gebėjimas sąmoningai rinktis: ko aš noriu, kokie mano gebėjimai, kokia darbo rinka ir jos perspektyvos. Tie, kurie pradeda ieškoti anksčiau, dažniausiai tiesiog greičiau supranta, kas jiems tinka. Ir tai tampa jų pranašumu, - apibendrina karjeros ir personalo valdymo ekspertė.",https://www.delfi.lt/gyvenimas/seima/eksperte-ivardijo-didziausia-jaunimo-klaida-renkantis-karjera-120242368
laisvalaikis,"Bėgo net tada, kai širdis nebeplakė: estų lengvaatletis pranoko žmogaus galimybes","Sporto istorijoje užfiksuota daugybė žygdarbių, tačiau archyvuose yra ir tokių reiškinių, kurie pranoksta žmogaus galimybes. Vienas iš jų siekia 1959 m. vasarą, kai Estijos sportininkas amerikiečių stadione Franklin Field toliau bėgo jau patyręs klinikinę mirtį. Šiandien Huberto Pärnakivi istoriją prisimena tik sporto istorikai. Jis neatnešė šaliai olimpinių medalių ar nesiekė pasaulio rekordų, tačiau parodė nuostabų nenugalimos valios pavyzdį.",https://www.delfi.lt/gyvenimas/istorijos/bego-net-tada-kai-sirdis-nebeplake-estu-lengvaatletis-pranoko-zmogaus-galimybes-120241520
